"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesCS1A03G0482200","CSxP1",0.021546,0.0890021378151261,0.9,3.16992487320276,9,1
"TraesCS1A03G0873200","CSxP1",0.909389,1,0.522833489151523,-0.131911675371474,94,103
"TraesCS1A03G0873800","CSxP1",0.112344,0.315694352402746,0.678410903933567,-1.07038932033442,10,21
"TraesCS1A03G0874000","CSxP1",1,1,0.529411764705882,-0.169924999438569,8,9
"TraesCS1A03G0874100","CSxP1",0.000225,0.00161107871720117,0.841844609348418,-2.36923379027466,6,31
"TraesCS1A03G0874600","CSxP1",0.546302,0.836653145454545,0.585284487871008,0.401362561720694,70,53
"TraesCS1A03G0874700","CSxP1",0.487148,0.789466535297999,0.56641792518475,0.383328638087902,30,23
"TraesCS1A03G0875600","CSxP1",0.880519,1,0.522727272727272,-0.131244532680863,21,23
"TraesCS1A03G0877600","CSxP1",0.008876,0.0426325736636245,0.589208165350576,0.520473773911303,175,122
"TraesCS1A03G0879800","CSxP1",1,1,0.521739130434783,-0.125530880990908,11,12
"TraesCS1A03G0880000","CSxP1",0.106784,0.306380261682243,0.602238530739681,0.309328057502479,57,46
"TraesCS1A03G0881200","CSxP1",3.3e-05,0.000270761692650334,0.718275753686008,1.33880191088609,86,34
"TraesCS1A03G0881300","CSxP1",0.787574,0.974838245696139,0.571663767575629,-0.103093492595599,27,29
"TraesCS1A03G0881500","CSxP1",0.016511,0.0723694515169542,0.714285714285714,1.32192808623119,25,10
"TraesCS1A03G0882700","CSxP1",1,1,0.5,0,6,6
"TraesCS1A03G0884800","CSxP1",0.472433,0.778560789085216,0.538222112046056,-0.221467913016084,223,260
"TraesCS1A03G0885500","CSxP1",0.239529,0.525722273458445,0.591436494083388,0.536052899120878,58,40
"TraesCS1A03G0885700","CSxP1",0.25547,0.549765988317757,0.59983931734267,0.192645077298336,32,28
"TraesCS1A03G0886400","CSxP1",0.157483,0.396831307797538,0.575948583000975,-0.436099114068722,51,69
"TraesCS1A03G0887400","CSxP1",0,0,0.666667043708768,0.99999999934423,220,110
"TraesCS1A03G0887700","CSxP1",0.627895,0.889662701418168,0.551021788720572,-0.117836490173483,94,102
"TraesCS1A03G0887800","CSxP1",0.634205,0.893465093690249,0.557405129417134,-0.142019004406039,29,32
"TraesCS1A03G0888500","CSxP1",0.205402,0.4771778814628,0.63480131737435,0.0962153149383477,31,29
"TraesCS1A03G0891500","CSxP1",0.024702,0.0996192315270936,0.646153846153846,-0.868755463884149,23,42
"TraesCS1A03G0891800","CSxP1",6.3e-05,0.000496453475935829,0.596135768034742,0.557741031769974,315,214
"TraesCS1A03G0891900","CSxP1",0.898641,1,0.565277150473428,-0.378511619924434,10,13
"TraesCS1A03G0892900","CSxP1",0.058628,0.197247079452055,0.647378677205442,-0.869415888934068,52,95
"TraesCS1A03G0895300","CSxP1",0.274479,0.571611439231204,0.64463011615554,-0.862496470348131,11,20
"TraesCS1A03G0896800","CSxP1",8e-06,7.17953714981729e-05,0.602541062180878,0.600535304413141,326,215
"TraesCS1A03G0896900","CSxP1",0.619892,0.884805163889965,0.560221637380187,-0.222392420845735,42,49
"TraesCS1A03G0897000","CSxP1",0.226126,0.507672189320388,0.528977533554264,-0.166649869373763,441,495
"TraesCS1A03G0452600","CSxP1",1,1,0.5,0,11,11
"TraesCS1A03G0902300","CSxP1",0.46935,0.774679838709677,0.563996164768081,0.172836596566061,62,55
"TraesCS1A03G0902700","CSxP1",0.267005,0.561774809238666,0.692307692307692,-1.16992498140488,4,9
"TraesCS1A03G0903400","CSxP1",0.453924,0.759573211325028,0.625,-0.736965584548239,6,10
"TraesCS1A03G0903700","CSxP1",0.451257,0.758362951881414,0.562262225722147,-0.119298928174931,58,63
"TraesCS1A03G0905600","CSxP1",0.762883,0.970107069293478,0.550011899169513,0.289506616223473,33,27
"TraesCS1A03G0906000","CSxP1",1.1e-05,9.64857142857143e-05,0.78039718378549,1.83289000767894,57,16
"TraesCS1A03G0906100","CSxP1",0.59603,0.867464626553561,0.5625,0.362570077094716,18,14
"TraesCS1A03G0908600","CSxP1",0,0,0.818205761196252,-1.91146332287645,42,158
"TraesCS1A03G0909400","CSxP1",0.291394,0.594076090758163,0.590909090909091,0.530514714232634,26,18
"TraesCS1A03G0911900","CSxP1",0.613459,0.87902876546091,0.530612244897959,0.176877761722199,52,46
"TraesCS1A03G0917300","CSxP1",0.109577,0.310571248559355,0.8,1.99999994589894,8,2
"TraesCS1A03G0924600","CSxP1",0.043062,0.154423240875912,0.601941729967092,0.595379116136258,139,92
"TraesCS1A03G0936500","CSxP1",0.041495,0.150164616895874,0.624439576936298,0.152003093177884,60,54
"TraesCS1A03G0483700","CSxP1",0.239128,0.525155023546945,0.581535454266859,-0.475338008558934,41,57
"TraesCS1A03G0946300","CSxP1",0.006072,0.0310899902710215,0.690003892704583,0.473931187210316,50,36
"TraesCS1A03G0947000","CSxP1",0.0174,0.0755915094339623,0.643240717128289,0.748461231836139,84,50
"TraesCS1A03G0948200","CSxP1",0.257114,0.551343408614668,0.579674537260114,0.247927513087657,76,64
"TraesCS1A03G0949800","CSxP1",0.20488,0.476350848848217,0.597062558206316,-0.556393347166555,34,50
"TraesCS1A03G0951000","CSxP1",6.4e-05,0.000503794871794872,0.662937466033239,0.975752452571454,118,60
"TraesCS1A03G0951200","CSxP1",1,1,0.502092050209202,-0.0120728322904721,119,120
"TraesCS1A03G0952700","CSxP1",0.011253,0.0526092030456853,0.619160412706355,0.697730430208455,133,82
"TraesCS1A03G0954600","CSxP1",0.207886,0.480609993096956,0.648463547054752,-0.866733465303949,17,31
"TraesCS1A03G0954700","CSxP1",0.000162,0.00119242357642358,0.890537707837804,2.9999999579214,24,3
"TraesCS1A03G0954800","CSxP1",0.000148,0.00109815105740181,0.777697531270037,1.76553473957382,51,15
"TraesCS1A03G0954900","CSxP1",0,0,0.641709946305197,-0.840801404675231,134,240
"TraesCS1A03G0955000","CSxP1",0,0,0.545137279542359,0.0444831935624865,9617,9325
"TraesCS1A03G0956000","CSxP1",1,1,0.5,0,5,5
"TraesCS1A03G0956200","CSxP1",0.006567,0.0331635750514051,0.658227848101266,0.945552213408722,52,27
"TraesCS1A03G0969800","CSxP1",0.146357,0.376877576519916,0.75,1.58496246866127,9,3
"TraesCS1A03G0969900","CSxP1",6.8e-05,0.000532437832093518,0.849207302865277,2.41503747974235,32,6
"TraesCS1A03G0975700","CSxP1",0.759976,0.968939811039972,0.520833333333334,-0.120294233466808,46,50
"TraesCS1A03G0977000","CSxP1",0.222162,0.501498044117647,0.634785120628991,-0.796466602693539,19,33
"TraesCS1A03G0484800","CSxP1",0.062095,0.206833616636528,0.665821689548132,-0.796466602693539,19,33
"TraesCS1A03G0484900","CSxP1",0.098641,0.289095818615752,0.666666666666667,0.999999992786525,20,10
"TraesCS1A03G0985700","CSxP1",0.217572,0.49294910701107,0.7,1.2223924075965,14,6
"TraesCS1A03G0986200","CSxP1",0,0,0.813193129788974,1.69514541728449,272,84
"TraesCS1A03G0986300","CSxP1",0.035258,0.133152713480267,0.626558392956064,0.109624491035599,82,76
"TraesCS1A03G0986500","CSxP1",0.347093,0.650258775800712,0.666902405930396,-0.999999989695035,7,14
"TraesCS1A03G0986800","CSxP1",0.143221,0.374065683912119,0.641879274810446,0.825970597366464,39,22
"TraesCS1A03G0986900","CSxP1",1.8e-05,0.000154213953488372,0.526832851823764,-0.154942606136749,3334,3712
"TraesCS1A03G0988300","CSxP1",0.02305,0.0938819237147595,0.655390918414686,0.917537837293526,51,27
"TraesCS1A03G0989800","CSxP1",0.399561,0.707666209084355,0.608728312186781,0.557995451835467,53,36
"TraesCS1A03G0993300","CSxP1",0.368267,0.674972949253731,0.595712371550818,0.275634441292883,23,19
"TraesCS1A03G0485900","CSxP1",0.728431,0.96132538205266,0.545454545454545,0.263034404230799,18,15
"TraesCS1A03G0486400","CSxP1",0.000125,0.000936927772126144,0.789752788920447,1.88752526021381,37,10
"TraesCS1A03G0994600","CSxP1",0.006724,0.033725277059224,0.568988440045519,0.4007296624415,301,228
"TraesCS1A03G0995700","CSxP1",0.677612,0.925447265321237,0.538461538461538,0.222392420477701,28,24
"TraesCS1A03G0998200","CSxP1",0,0,0.704792690145905,1.2435570311429,1030,435
"TraesCS1A03G1000400","CSxP1",0.002099,0.0121392715855573,0.593253029550114,-0.0605415419138762,280,292
"TraesCS1A03G1002400","CSxP1",0.002515,0.0142762095531587,0.685714285714286,-1.12553087853177,22,48
"TraesCS1A03G1003700","CSxP1",0.696484,0.939870716483516,0.577036786050006,-0.222392419618954,12,14
"TraesCS1A03G1004200","CSxP1",0.05269,0.180988307692308,0.601656136295639,0.594743520519054,74,49
"TraesCS1A03G1004700","CSxP1",1,1,0.5,0,5,5
"TraesCS1A03G1006500","CSxP1",0.366519,0.672494120457939,0.549444077882479,0.285908871731092,89,73
"TraesCS1A03G1014100","CSxP1",0,0,0.539906824384436,0.230681205998184,5353,4562
"TraesCS1A03G1017300","CSxP1",0.897786,1,0.513513888215061,-0.0780025119410102,126,133
"TraesCS1A03G1025600","CSxP1",0.957213,1,0.536559973680242,0.0140751851979907,103,102
"TraesCS1A03G1026200","CSxP1",1,1,0.5,0,5,5
"TraesCS1A03G1026800","CSxP1",0.838268,0.99617899871134,0.541666666666667,0.24100809748604,13,11
"TraesCS1A03G1027000","CSxP1",0.044168,0.157153181467181,0.544796701291893,0.258918297294036,420,351
"TraesCS1A03G1027100","CSxP1",0.001108,0.00686028907563025,0.687733563052828,-0.790546632726085,37,64
"TraesCS1A03G1029000","CSxP1",0.997488,1,0.528711381612737,0.111031312175011,54,50
"TraesCS1A03G1029800","CSxP1",1,1,0.523756438079856,-0.137503523094165,20,22
"TraesCS1A03G1031500","CSxP1",0.014007,0.0626996208991495,0.688385001500051,1.12928301205011,35,16
"TraesCS1A03G1031600","CSxP1",1,1,0.511627906976744,0.0671141955462652,22,21
"TraesCS1A03G1033000","CSxP1",0.695246,0.938887926686217,0.571295107338538,0.415037497275101,24,18
"TraesCS1A03G0486900","CSxP1",0.511072,0.809453674978504,0.578291892603026,-0.225881407061944,59,69
"TraesCS1A03G1034900","CSxP1",0.714334,0.951584326884831,0.555572089034699,-0.321928093444667,20,25
"TraesCS1A03G1035300","CSxP1",0.183702,0.439738900584795,0.618114740640834,-0.474908954570381,59,82
"TraesCS1A03G1038500","CSxP1",0.072601,0.232071222559653,0.627371954678952,-0.748461230668243,25,42
"TraesCS1A03G1039100","CSxP1",0.014598,0.0648721737032569,0.633232425533197,0.396890151990289,79,60
"TraesCS1A03G1039300","CSxP1",0.855483,1,0.533333333333334,0.192645076654275,16,14
"TraesCS1A03G1039400","CSxP1",0.73792,0.966554039979141,0.584939263801244,-0.0703893275478992,20,21
"TraesCS1A03G1048500","CSxP1",0.088268,0.268854329888384,0.594556928178761,-0.476438043354932,69,96
"TraesCS1A03G1050000","CSxP1",0.531656,0.828546248730964,0.564375168756952,0.123735368245263,73,67
"TraesCS1A03G1052500","CSxP1",0.839289,0.99617899871134,0.541666666666667,-0.24100809748604,11,13
"TraesCS1A03G1052700","CSxP1",1,1,0.5,0,10,10
"TraesCS1A03G1057400","CSxP1",0.022322,0.0916769765886288,0.562417943157343,-0.355094958741226,387,495
"TraesCS1A03G0447800","CSxP1",0.040992,0.148906953178906,0.685714285714286,1.12553087497968,24,11
"TraesCS1A03G1061900","CSxP1",0.453767,0.759573211325028,0.625,0.736965584548239,10,6
"TraesCS1A03G1062100","CSxP1",0.000901,0.00567884345594525,0.603908501999744,0.607993469034338,221,145
"TraesCS1A03G0487700","CSxP1",0.79885,0.98061459407579,0.550268278632893,0.192645077298336,32,28
"TraesCS1A03G1068000","CSxP1",0,0,0.985714285714286,-6.10852431459953,1,69
"TraesCS1A03G1068200","CSxP1",1,1,0.5,0,10,10
"TraesCS1A03G1068700","CSxP1",0.743165,0.966554039979141,0.567844025078303,-0.0565835281444143,25,26
"TraesCS1A03G1069000","CSxP1",0.458356,0.762168135409614,0.586206896551724,0.502500336993166,17,12
"TraesCS1A03G1069100","CSxP1",2.8e-05,0.000232848758465011,0.645453293427801,-0.862496475406932,77,140
"TraesCS1A03G1069400","CSxP1",0.00155,0.00933039215686274,0.689189189189189,1.14886338247071,51,23
"TraesCS1A03G1071000","CSxP1",0,0,0.678796658478392,1.06457200103097,594,284
"TraesCS1A03G1073700","CSxP1",0.423798,0.732618302036994,0.6,-0.584962495912173,10,15
"TraesCS1A03G0488100","CSxP1",1,1,0.545454545454545,0.26303440102481,6,5
"TraesCS1A03G1075600","CSxP1",8.5e-05,0.000653736951983299,0.595774669581424,0.558132233646014,293,199
"TraesCS1A03G1076200","CSxP1",0.132019,0.352944844702467,0.60432174898707,0.222392421091092,98,84
"TraesCS1A03G1077100","CSxP1",0.52403,0.821402695596681,0.590909090909091,0.530514711766489,13,9
"TraesCS1A03G1079400","CSxP1",0.409294,0.718818989513823,0.583599508891711,0.48542682653609,91,65
"TraesCS1A03G1079600","CSxP1",0.148608,0.380717574408901,0.625287913699253,0.736965590960217,30,18
"TraesCS1A03G1079700","CSxP1",0.635518,0.893606225954198,0.532876647994965,-0.0631938264410524,134,140
"TraesCS1A03G1080600","CSxP1",1,1,0.50666666666667,-0.0384741477120258,37,38
"TraesCS1A03G0488800","CSxP1",1,1,0.512820512820514,0.0740005810641203,20,19
"TraesCS1A03G1084700","CSxP1",0.814734,0.985955978328682,0.555555555555555,-0.321928091280625,8,10
"TraesCS1A03G0489900","CSxP1",1,1,0.5,0,7,7
"TraesCS1A03G0490100","CSxP1",0.468755,0.774044562976244,0.607349208255788,0.206450875987739,15,13
"TraesCS1A03G0490400","CSxP1",0.759204,0.968625986493506,0.531895124474497,-0.184424570743965,44,50
"TraesCS1A03G0490900","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesCS1A03G0454100","CSxP1",1,1,0.514701327174579,0,34,34
"TraesCS1A03G0493700","CSxP1",0.556436,0.84223778716424,0.541666666666667,-0.24100809883121,33,39
"TraesCS1A03G0497100","CSxP1",0.480444,0.78270680565371,0.56,0.347923302015084,28,22
"TraesCS1A03G0497600","CSxP1",0.587078,0.859275070321812,0.593440596837192,0.544320514334567,35,24
"TraesCS1A03G0498700","CSxP1",0.131154,0.351141959302326,0.646281326022403,0.855610087591415,38,21
"TraesCS1A03G0500900","CSxP1",1,1,0.5,0,5,5
"TraesCS1A03G0502000","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesCS1A03G0503700","CSxP1",0.60724,0.874164372438024,0.6,-0.584962492706184,6,9
"TraesCS1A03G0455700","CSxP1",0.49559,0.797272296943231,0.577113952846839,0.371968776422589,44,34
"TraesCS1A03G0455800","CSxP1",0.127339,0.343839100036643,0.596126008157997,0.563900884178643,68,46
"TraesCS1A03G0505200","CSxP1",0.320184,0.628259843408788,0.560975609756098,0.353636953743508,46,36
"TraesCS1A03G0455900","CSxP1",0.900349,1,0.550820622198359,0.0588936888131194,25,24
"TraesCS1A03G0505500","CSxP1",0.549174,0.836653145454545,0.636363636363636,-0.807354906600157,4,7
"TraesCS1A03G0505600","CSxP1",1,1,0.538461538461539,-0.22239241790146,6,7
"TraesCS1A03G0505800","CSxP1",0.657015,0.913547182487262,0.561113648320312,-0.356143808962917,25,32
"TraesCS1A03G0506600","CSxP1",0.753973,0.966554039979141,0.6,0.584962488698698,6,4
"TraesCS1A03G0506700","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesCS1A03G0507400","CSxP1",0.729088,0.961675686358754,0.544071302347909,-0.255257054487395,31,37
"TraesCS1A03G0448400","CSxP1",0.016485,0.0722985,0.637961217696436,0.263034405232671,48,40
"TraesCS1A03G0511500","CSxP1",0.460003,0.764561719828559,0.618719803638878,0.275634441292883,23,19
"TraesCS1A03G0513100","CSxP1",0.655443,0.912394487814094,0.536455250135564,-0.19719186711822,198,227
"TraesCS1A03G0513200","CSxP1",0.287012,0.587907816513761,0.56287835636913,-0.0560340348599122,101,105
"TraesCS1A03G0514700","CSxP1",0.001124,0.00695351133501259,0.552234401113789,0.250103633839756,622,523
"TraesCS1A03G0514800","CSxP1",0.335511,0.642012813295248,0.606889813554505,-0.0473057146232282,30,31
"TraesCS1A03G0515200","CSxP1",0.839569,0.996286743759059,0.541666666666667,-0.24100809748604,11,13
"TraesCS1A03G0516000","CSxP1",1,1,0.538380932736277,-0.222392419618954,12,14
"TraesCS1A03G0457400","CSxP1",0.037398,0.139236212228398,0.682057863534069,0,22,22
"TraesCS1A03G0516700","CSxP1",0.11658,0.324478595166163,0.657755683964577,-0.943416466306759,13,25
"TraesCS1A03G0517100","CSxP1",0.423899,0.732618302036994,0.6,0.584962495912173,15,10
"TraesCS1A03G0517900","CSxP1",0.542352,0.836653145454545,0.558139534883721,-0.337034985695668,19,24
"TraesCS1A03G0520400","CSxP1",0.238742,0.524463642218247,0.666666666666667,-0.999999987977541,6,12
"TraesCS1A03G0520500","CSxP1",0.880412,1,0.508571428571428,-0.0494686762077532,86,89
"TraesCS1A03G0521700","CSxP1",0.099103,0.289873324335054,0.666666666666667,0.999999992786525,20,10
"TraesCS1A03G0521800","CSxP1",1,1,0.5,0,10,10
"TraesCS1A03G0522900","CSxP1",0.053238,0.182445387906977,0.641509433962264,-0.839535324456843,19,34
"TraesCS1A03G0523000","CSxP1",0.419211,0.7299786805293,0.563636363636363,0.369233808308345,31,24
"TraesCS1A03G0523200","CSxP1",0.992533,1,0.528242419110964,0,88,88
"TraesCS1A03G0524200","CSxP1",0.440761,0.748968415129151,0.571428571428572,0.415037497275101,24,18
"TraesCS1A03G0524400","CSxP1",0.010087,0.047519831202046,0.604532280550078,0.470319934361959,133,96
"TraesCS1A03G0524500","CSxP1",0.190888,0.45238429848826,0.630572708608099,0.758991895956256,22,13
"TraesCS1A03G0525100","CSxP1",1e-06,9.69473684210526e-06,0.63719847865068,0.808951706511926,226,129
"TraesCS1A03G0525200","CSxP1",0.624587,0.889095250386399,0.528846153846154,-0.166649869088258,49,55
"TraesCS1A03G0526300","CSxP1",0.154847,0.392243455670103,0.676237393219113,0.234465252364057,20,17
"TraesCS1A03G0526600","CSxP1",0.05773,0.194848666972057,0.574712643678161,0.434402823638882,100,74
"TraesCS1A03G0528100","CSxP1",0,0,0.560024375380866,0.34806602435903,919,722
"TraesCS1A03G0528400","CSxP1",5.6e-05,0.000445580993520518,0.875018077648985,2.80735489114271,28,4
"TraesCS1A03G0528900","CSxP1",0.327178,0.635683766939098,0.615384615384615,-0.678071899702532,10,16
"TraesCS1A03G0529100","CSxP1",0.307948,0.612405091497976,0.625,0.736965587754228,15,9
"TraesCS1A03G0529300","CSxP1",0.15085,0.385122245322245,0.66990268446466,-0.540568377264138,11,16
"TraesCS1A03G0529800","CSxP1",0.02244,0.0919054585881045,0.846153846153846,2.45943155961796,11,2
"TraesCS1A03G0529900","CSxP1",0.583601,0.857935388667199,0.531821212165587,0.183864192232584,117,103
"TraesCS1A03G0530000","CSxP1",0.646631,0.904846646410938,0.556215386133909,0.325575871533578,99,79
"TraesCS1A03G0531000","CSxP1",0.362957,0.667732128838951,0.54109589041096,-0.237691557392251,67,79
"TraesCS1A03G0531200","CSxP1",0.300777,0.604916,0.630893986096211,0.765534740422468,17,10
"TraesCS1A03G0459500","CSxP1",0.229595,0.510889514035617,0.64,-0.830074991544587,9,16
"TraesCS1A03G0534000","CSxP1",0.000323,0.00224092655367232,0.542115483473394,0.242856523872881,1136,960
"TraesCS1A03G0459800","CSxP1",0.603079,0.873841902064897,0.566274008040744,0.104336659563103,43,40
"TraesCS1A03G0536900","CSxP1",2e-06,1.89165596919127e-05,0.928571428571428,3.70043965155517,26,2
"TraesCS1A03G0460000","CSxP1",0.973535,1,0.530884251811055,0.035623909642752,41,40
"TraesCS1A03G0538400","CSxP1",0.028232,0.111415841456883,0.600132885977347,-0.270089163005518,68,82
"TraesCS1A03G0538900","CSxP1",0.418131,0.729008331282537,0.564510507895699,0.371968776744045,66,51
"TraesCS1A03G0539100","CSxP1",0.608436,0.874211475819033,0.6,0.584962492706184,9,6
"TraesCS1A03G0541300","CSxP1",0.040347,0.147166681188119,0.566703013951479,0.384265150264971,201,154
"TraesCS1A03G0542000","CSxP1",0.091801,0.275699169566977,0.641604838046495,-0.0544477838168643,26,27
"TraesCS1A03G0542400","CSxP1",0.557812,0.842338072920934,0.576923076923077,-0.447458973473779,11,15
"TraesCS1A03G0542500","CSxP1",0.110263,0.311384101149425,0.580532583318775,-0.468148835072101,60,83
"TraesCS1A03G0546000","CSxP1",0.002111,0.0121895360501567,0.729166666666667,1.42884329182821,35,13
"TraesCS1A03G0546100","CSxP1",0.300379,0.604916,0.626614566303886,-0.73696559031902,15,25
"TraesCS1A03G0546300","CSxP1",0.454456,0.759573211325028,0.545364149557123,0.225292311695354,166,142
"TraesCS1A03G0546600","CSxP1",0.874401,1,0.525,-0.144389908612019,19,21
"TraesCS1A03G0547300","CSxP1",0.601982,0.872423952793076,0.577576257387698,0.0641303371345979,23,22
"TraesCS1A03G0547700","CSxP1",0.687251,0.934330370479705,0.568707283328354,0.398549374907381,29,22
"TraesCS1A03G0547800","CSxP1",0.104072,0.301179299293009,0.727272727272727,-1.41503748425077,6,16
"TraesCS1A03G0548300","CSxP1",0.927258,1,0.521488505108552,-0.0377549219813025,264,271
"TraesCS1A03G0551200","CSxP1",0.004258,0.0225704633093525,0.751898288308844,0.395928674508787,25,19
"TraesCS1A03G0551300","CSxP1",1,1,0.514285714285714,0.082462159720504,18,17
"TraesCS1A03G0551400","CSxP1",0.634495,0.893606225954198,0.588216411434267,0.185555652814668,58,51
"TraesCS1A03G0460600","CSxP1",0.874542,1,0.525,0.144389908612019,21,19
"TraesCS1A03G0554000","CSxP1",0.454452,0.759573211325028,0.625,-0.736965584548239,6,10
"TraesCS1A03G0555200","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesCS1A03G0555700","CSxP1",1e-05,8.85576923076923e-05,0.801147953364033,-1.99999999016344,11,44
"TraesCS1A03G0556700","CSxP1",0,0,0.618479767433435,-0.693603760571163,358,579
