"gene","category"
"TraesPARA_EIv1.0_0500560","Ambiguous"
"TraesPARA_EIv1.0_0500750","Ambiguous"
"TraesPARA_EIv1.0_0501220","Conserved"
"TraesPARA_EIv1.0_0501280","Ambiguous"
"TraesPARA_EIv1.0_0501300","Ambiguous"
"TraesPARA_EIv1.0_0501390","Ambiguous"
"TraesPARA_EIv1.0_0501420","Ambiguous"
"TraesPARA_EIv1.0_0501430","Ambiguous"
"TraesPARA_EIv1.0_0501550","Ambiguous"
"TraesPARA_EIv1.0_0501580","Trans only"
"TraesPARA_EIv1.0_0501670","Trans only"
"TraesPARA_EIv1.0_0502110","Trans only"
"TraesPARA_EIv1.0_0502120","Ambiguous"
"TraesPARA_EIv1.0_0502150","Ambiguous"
"TraesPARA_EIv1.0_0503530","Conserved"
"TraesPARA_EIv1.0_0503570","Ambiguous"
"TraesPARA_EIv1.0_0503840","Ambiguous"
"TraesPARA_EIv1.0_0503960","Ambiguous"
"TraesPARA_EIv1.0_0504000","Ambiguous"
"TraesPARA_EIv1.0_0504030","Ambiguous"
"TraesPARA_EIv1.0_0504040","Conserved"
"TraesPARA_EIv1.0_0504190","Trans only"
"TraesPARA_EIv1.0_0504230","Ambiguous"
"TraesPARA_EIv1.0_0504280","Ambiguous"
"TraesPARA_EIv1.0_0507700","Conserved"
"TraesPARA_EIv1.0_0507970","Ambiguous"
"TraesPARA_EIv1.0_0508120","Conserved"
"TraesPARA_EIv1.0_0508190","Conserved"
"TraesPARA_EIv1.0_0508220","Compensatory"
"TraesPARA_EIv1.0_0508350","Compensatory"
"TraesPARA_EIv1.0_0508630","Conserved"
"TraesPARA_EIv1.0_0508640","Ambiguous"
"TraesPARA_EIv1.0_0508760","Cis + trans"
"TraesPARA_EIv1.0_0508810","Conserved"
"TraesPARA_EIv1.0_0508870","Ambiguous"
"TraesPARA_EIv1.0_0509070","Conserved"
"TraesPARA_EIv1.0_0509080","Ambiguous"
"TraesPARA_EIv1.0_0509190","Conserved"
"TraesPARA_EIv1.0_0509500","Ambiguous"
"TraesPARA_EIv1.0_0509510","Conserved"
"TraesPARA_EIv1.0_0509520","Ambiguous"
"TraesPARA_EIv1.0_0509590","Conserved"
"TraesPARA_EIv1.0_0509770","Conserved"
"TraesPARA_EIv1.0_0509880","Conserved"
"TraesPARA_EIv1.0_0509890","Trans only"
"TraesPARA_EIv1.0_0510060","Conserved"
"TraesPARA_EIv1.0_0510250","Ambiguous"
"TraesPARA_EIv1.0_0510260","Ambiguous"
"TraesPARA_EIv1.0_0510940","Ambiguous"
"TraesPARA_EIv1.0_0510980","Conserved"
"TraesPARA_EIv1.0_0511020","Conserved"
"TraesPARA_EIv1.0_0511050","Ambiguous"
"TraesPARA_EIv1.0_0511060","Ambiguous"
"TraesPARA_EIv1.0_0511080","Trans only"
"TraesPARA_EIv1.0_0511280","Ambiguous"
"TraesPARA_EIv1.0_0511630","Ambiguous"
"TraesPARA_EIv1.0_0511710","Conserved"
"TraesPARA_EIv1.0_0511760","Conserved"
"TraesPARA_EIv1.0_0512120","Ambiguous"
"TraesPARA_EIv1.0_0512160","Ambiguous"
"TraesPARA_EIv1.0_0512220","Trans only"
"TraesPARA_EIv1.0_0512780","Cis + trans"
"TraesPARA_EIv1.0_0513060","Ambiguous"
"TraesPARA_EIv1.0_0514620","Trans only"
"TraesPARA_EIv1.0_0514710","Conserved"
"TraesPARA_EIv1.0_0514840","Ambiguous"
"TraesPARA_EIv1.0_0515030","Conserved"
"TraesPARA_EIv1.0_0515180","Ambiguous"
"TraesPARA_EIv1.0_0515230","Conserved"
"TraesPARA_EIv1.0_0515410","Conserved"
"TraesPARA_EIv1.0_0515520","Ambiguous"
"TraesPARA_EIv1.0_0515590","Trans only"
"TraesPARA_EIv1.0_0515620","Ambiguous"
"TraesPARA_EIv1.0_0515660","Ambiguous"
"TraesPARA_EIv1.0_0515680","Conserved"
"TraesPARA_EIv1.0_0515870","Ambiguous"
"TraesPARA_EIv1.0_0516030","Ambiguous"
"TraesPARA_EIv1.0_0516320","Ambiguous"
"TraesPARA_EIv1.0_0516330","Conserved"
"TraesPARA_EIv1.0_0516390","Ambiguous"
"TraesPARA_EIv1.0_0516410","Conserved"
"TraesPARA_EIv1.0_0516440","Conserved"
"TraesPARA_EIv1.0_0517370","Trans only"
"TraesPARA_EIv1.0_0517600","Ambiguous"
"TraesPARA_EIv1.0_0517740","Ambiguous"
"TraesPARA_EIv1.0_0517800","Conserved"
"TraesPARA_EIv1.0_0517810","Conserved"
"TraesPARA_EIv1.0_0517860","Ambiguous"
"TraesPARA_EIv1.0_0518000","Conserved"
"TraesPARA_EIv1.0_0518100","Ambiguous"
"TraesPARA_EIv1.0_0518260","Ambiguous"
"TraesPARA_EIv1.0_0518450","Conserved"
"TraesPARA_EIv1.0_0518480","Conserved"
"TraesPARA_EIv1.0_0518640","Conserved"
"TraesPARA_EIv1.0_0518650","Conserved"
"TraesPARA_EIv1.0_0518800","Conserved"
"TraesPARA_EIv1.0_0518830","Ambiguous"
"TraesPARA_EIv1.0_0518840","Ambiguous"
"TraesPARA_EIv1.0_0518940","Ambiguous"
"TraesPARA_EIv1.0_0519110","Conserved"
"TraesPARA_EIv1.0_0519340","Conserved"
"TraesPARA_EIv1.0_0519720","Ambiguous"
"TraesPARA_EIv1.0_0519750","Conserved"
"TraesPARA_EIv1.0_0519910","Conserved"
"TraesPARA_EIv1.0_0519920","Ambiguous"
"TraesPARA_EIv1.0_0520020","Conserved"
"TraesPARA_EIv1.0_0520030","Conserved"
"TraesPARA_EIv1.0_0520110","Ambiguous"
"TraesPARA_EIv1.0_0520360","Conserved"
"TraesPARA_EIv1.0_0520390","Conserved"
"TraesPARA_EIv1.0_0520420","Conserved"
"TraesPARA_EIv1.0_0520440","Ambiguous"
"TraesPARA_EIv1.0_0520660","Conserved"
"TraesPARA_EIv1.0_0521000","Ambiguous"
"TraesPARA_EIv1.0_0521030","Conserved"
"TraesPARA_EIv1.0_0521040","Conserved"
"TraesPARA_EIv1.0_0521070","Conserved"
"TraesPARA_EIv1.0_0521140","Conserved"
"TraesPARA_EIv1.0_0521330","Ambiguous"
"TraesPARA_EIv1.0_0521390","Ambiguous"
"TraesPARA_EIv1.0_0521470","Conserved"
"TraesPARA_EIv1.0_0522650","Ambiguous"
"TraesPARA_EIv1.0_0523020","Ambiguous"
"TraesPARA_EIv1.0_0523100","Ambiguous"
"TraesPARA_EIv1.0_0523170","Ambiguous"
"TraesPARA_EIv1.0_0523340","Conserved"
"TraesPARA_EIv1.0_0523420","Ambiguous"
"TraesPARA_EIv1.0_0523530","Conserved"
"TraesPARA_EIv1.0_0524030","Conserved"
"TraesPARA_EIv1.0_0524090","Ambiguous"
"TraesPARA_EIv1.0_0524310","Ambiguous"
"TraesPARA_EIv1.0_0525130","Conserved"
"TraesPARA_EIv1.0_0526500","Ambiguous"
"TraesPARA_EIv1.0_0526920","Ambiguous"
"TraesPARA_EIv1.0_0526950","Conserved"
"TraesPARA_EIv1.0_0526970","Ambiguous"
"TraesPARA_EIv1.0_0527020","Ambiguous"
"TraesPARA_EIv1.0_0527050","Ambiguous"
"TraesPARA_EIv1.0_0527070","Ambiguous"
"TraesPARA_EIv1.0_0527100","Ambiguous"
"TraesPARA_EIv1.0_0527170","Ambiguous"
"TraesPARA_EIv1.0_0527220","Conserved"
"TraesPARA_EIv1.0_0527340","Ambiguous"
"TraesPARA_EIv1.0_0527350","Conserved"
"TraesPARA_EIv1.0_0527640","Ambiguous"
"TraesPARA_EIv1.0_0527650","Conserved"
"TraesPARA_EIv1.0_0527950","Ambiguous"
"TraesPARA_EIv1.0_0528060","Ambiguous"
"TraesPARA_EIv1.0_0528070","Ambiguous"
"TraesPARA_EIv1.0_0528100","Conserved"
"TraesPARA_EIv1.0_0528360","Ambiguous"
"TraesPARA_EIv1.0_0528400","Conserved"
"TraesPARA_EIv1.0_0528590","Conserved"
"TraesPARA_EIv1.0_0528610","Ambiguous"
"TraesPARA_EIv1.0_0529210","Conserved"
"TraesPARA_EIv1.0_0529370","Ambiguous"
"TraesPARA_EIv1.0_0530120","Conserved"
"TraesPARA_EIv1.0_0530770","Ambiguous"
"TraesPARA_EIv1.0_0531670","Ambiguous"
"TraesPARA_EIv1.0_0533110","Ambiguous"
"TraesPARA_EIv1.0_0534990","Trans only"
"TraesPARA_EIv1.0_0535210","Ambiguous"
"TraesPARA_EIv1.0_0536300","Ambiguous"
"TraesPARA_EIv1.0_0536860","Conserved"
"TraesPARA_EIv1.0_0538190","Ambiguous"
"TraesPARA_EIv1.0_0538970","Ambiguous"
"TraesPARA_EIv1.0_0540020","Ambiguous"
"TraesPARA_EIv1.0_0540120","Conserved"
"TraesPARA_EIv1.0_0540210","Trans only"
"TraesPARA_EIv1.0_0540250","Conserved"
"TraesPARA_EIv1.0_0540440","Ambiguous"
"TraesPARA_EIv1.0_0540450","Conserved"
"TraesPARA_EIv1.0_0540480","Conserved"
"TraesPARA_EIv1.0_0540510","Ambiguous"
"TraesPARA_EIv1.0_0540640","Conserved"
"TraesPARA_EIv1.0_0542270","Conserved"
"TraesPARA_EIv1.0_0542340","Ambiguous"
"TraesPARA_EIv1.0_0542360","Conserved"
"TraesPARA_EIv1.0_0542420","Ambiguous"
"TraesPARA_EIv1.0_0542440","Conserved"
"TraesPARA_EIv1.0_0542450","Conserved"
"TraesPARA_EIv1.0_0542550","Ambiguous"
"TraesPARA_EIv1.0_0542560","Conserved"
"TraesPARA_EIv1.0_0542580","Conserved"
"TraesPARA_EIv1.0_0542750","Conserved"
"TraesPARA_EIv1.0_0542920","Ambiguous"
"TraesPARA_EIv1.0_0542930","Conserved"
"TraesPARA_EIv1.0_0543100","Conserved"
"TraesPARA_EIv1.0_0543210","Conserved"
"TraesPARA_EIv1.0_0543300","Conserved"
"TraesPARA_EIv1.0_0543360","Conserved"
"TraesPARA_EIv1.0_0543390","Ambiguous"
"TraesPARA_EIv1.0_0543440","Ambiguous"
"TraesPARA_EIv1.0_0543550","Ambiguous"
"TraesPARA_EIv1.0_0543600","Ambiguous"
"TraesPARA_EIv1.0_0543670","Ambiguous"
"TraesPARA_EIv1.0_0543760","Ambiguous"
"TraesPARA_EIv1.0_0543860","Ambiguous"
"TraesPARA_EIv1.0_0543880","Conserved"
"TraesPARA_EIv1.0_0543940","Ambiguous"
"TraesPARA_EIv1.0_0543970","Ambiguous"
"TraesPARA_EIv1.0_0544030","Conserved"
"TraesPARA_EIv1.0_0544240","Ambiguous"
"TraesPARA_EIv1.0_0544250","Conserved"
"TraesPARA_EIv1.0_0544300","Ambiguous"
"TraesPARA_EIv1.0_0544320","Ambiguous"
"TraesPARA_EIv1.0_0544390","Ambiguous"
"TraesPARA_EIv1.0_0546340","Ambiguous"
"TraesPARA_EIv1.0_0547080","Conserved"
"TraesPARA_EIv1.0_0549670","Conserved"
"TraesPARA_EIv1.0_0551690","Ambiguous"
"TraesPARA_EIv1.0_0551860","Ambiguous"
"TraesPARA_EIv1.0_0553520","Conserved"
"TraesPARA_EIv1.0_0555110","Conserved"
"TraesPARA_EIv1.0_0556380","Conserved"
"TraesPARA_EIv1.0_0557040","Conserved"
"TraesPARA_EIv1.0_0560810","Ambiguous"
"TraesPARA_EIv1.0_0563510","Conserved"
"TraesPARA_EIv1.0_0563600","Conserved"
"TraesPARA_EIv1.0_0563640","Ambiguous"
"TraesPARA_EIv1.0_0563660","Conserved"
"TraesPARA_EIv1.0_0563680","Conserved"
"TraesPARA_EIv1.0_0563760","Conserved"
"TraesPARA_EIv1.0_0563800","Ambiguous"
"TraesPARA_EIv1.0_0563820","Ambiguous"
"TraesPARA_EIv1.0_0564030","Conserved"
"TraesPARA_EIv1.0_0564100","Conserved"
"TraesPARA_EIv1.0_0564110","Ambiguous"
"TraesPARA_EIv1.0_0564250","Conserved"
"TraesPARA_EIv1.0_0564440","Ambiguous"
"TraesPARA_EIv1.0_0564530","Conserved"
"TraesPARA_EIv1.0_0564580","Ambiguous"
"TraesPARA_EIv1.0_0565140","Conserved"
"TraesPARA_EIv1.0_0565170","Ambiguous"
"TraesPARA_EIv1.0_0565300","Conserved"
"TraesPARA_EIv1.0_0565310","Conserved"
"TraesPARA_EIv1.0_0565680","Ambiguous"
"TraesPARA_EIv1.0_0565740","Ambiguous"
"TraesPARA_EIv1.0_0567490","Ambiguous"
"TraesPARA_EIv1.0_0568160","Conserved"
"TraesPARA_EIv1.0_0568410","Conserved"
"TraesPARA_EIv1.0_0568420","Conserved"
"TraesPARA_EIv1.0_0568440","Conserved"
"TraesPARA_EIv1.0_0568450","Conserved"
"TraesPARA_EIv1.0_0568470","Conserved"
"TraesPARA_EIv1.0_0568610","Ambiguous"
"TraesPARA_EIv1.0_0568750","Ambiguous"
"TraesPARA_EIv1.0_0568790","Conserved"
"TraesPARA_EIv1.0_0568910","Ambiguous"
"TraesPARA_EIv1.0_0569110","Conserved"
"TraesPARA_EIv1.0_0569140","Trans only"
"TraesPARA_EIv1.0_0569190","Conserved"
"TraesPARA_EIv1.0_0569210","Ambiguous"
"TraesPARA_EIv1.0_0569220","Conserved"
"TraesPARA_EIv1.0_0569290","Conserved"
"TraesPARA_EIv1.0_0569380","Conserved"
"TraesPARA_EIv1.0_0569430","Conserved"
"TraesPARA_EIv1.0_0569440","Ambiguous"
"TraesPARA_EIv1.0_0569450","Conserved"
"TraesPARA_EIv1.0_0569470","Conserved"
"TraesPARA_EIv1.0_0569530","Ambiguous"
"TraesPARA_EIv1.0_0569570","Conserved"
"TraesPARA_EIv1.0_0569730","Conserved"
"TraesPARA_EIv1.0_0569750","Ambiguous"
"TraesPARA_EIv1.0_0569790","Ambiguous"
"TraesPARA_EIv1.0_0569810","Ambiguous"
"TraesPARA_EIv1.0_0571240","Conserved"
"TraesPARA_EIv1.0_0571540","Ambiguous"
"TraesPARA_EIv1.0_0571820","Conserved"
"TraesPARA_EIv1.0_0572680","Ambiguous"
"TraesPARA_EIv1.0_0572740","Conserved"
"TraesPARA_EIv1.0_0572790","Conserved"
"TraesPARA_EIv1.0_0572880","Conserved"
"TraesPARA_EIv1.0_0573100","Ambiguous"
"TraesPARA_EIv1.0_0573130","Ambiguous"
"TraesPARA_EIv1.0_0573250","Conserved"
"TraesPARA_EIv1.0_0573290","Conserved"
"TraesPARA_EIv1.0_0573300","Conserved"
"TraesPARA_EIv1.0_0573380","Ambiguous"
"TraesPARA_EIv1.0_0573600","Conserved"
"TraesPARA_EIv1.0_0573980","Trans only"
"TraesPARA_EIv1.0_0573990","Conserved"
"TraesPARA_EIv1.0_0574000","Cis only"
"TraesPARA_EIv1.0_0574020","Ambiguous"
"TraesPARA_EIv1.0_0574040","Trans only"
"TraesPARA_EIv1.0_0574110","Ambiguous"
"TraesPARA_EIv1.0_0574120","Conserved"
"TraesPARA_EIv1.0_0574370","Conserved"
"TraesPARA_EIv1.0_0574390","Ambiguous"
"TraesPARA_EIv1.0_0574690","Conserved"
"TraesPARA_EIv1.0_0575090","Conserved"
"TraesPARA_EIv1.0_0575430","Conserved"
"TraesPARA_EIv1.0_0575990","Conserved"
"TraesPARA_EIv1.0_0576050","Ambiguous"
"TraesPARA_EIv1.0_0576090","Ambiguous"
"TraesPARA_EIv1.0_0576100","Ambiguous"
"TraesPARA_EIv1.0_0576130","Ambiguous"
"TraesPARA_EIv1.0_0576190","Ambiguous"
"TraesPARA_EIv1.0_0576200","Conserved"
"TraesPARA_EIv1.0_0576220","Conserved"
"TraesPARA_EIv1.0_0576250","Conserved"
"TraesPARA_EIv1.0_0576260","Conserved"
"TraesPARA_EIv1.0_0576320","Conserved"
"TraesPARA_EIv1.0_0576470","Conserved"
"TraesPARA_EIv1.0_0576490","Ambiguous"
"TraesPARA_EIv1.0_0576590","Conserved"
"TraesPARA_EIv1.0_0576640","Conserved"
"TraesPARA_EIv1.0_0576650","Ambiguous"
"TraesPARA_EIv1.0_0577510","Cis only"
"TraesPARA_EIv1.0_0577710","Conserved"
"TraesPARA_EIv1.0_0577940","Conserved"
"TraesPARA_EIv1.0_0578050","Conserved"
"TraesPARA_EIv1.0_0578150","Conserved"
"TraesPARA_EIv1.0_0578160","Conserved"
"TraesPARA_EIv1.0_0578370","Ambiguous"
"TraesPARA_EIv1.0_0578450","Conserved"
"TraesPARA_EIv1.0_0578550","Ambiguous"
"TraesPARA_EIv1.0_0578600","Conserved"
"TraesPARA_EIv1.0_0578640","Ambiguous"
"TraesPARA_EIv1.0_0579060","Conserved"
"TraesPARA_EIv1.0_0579080","Conserved"
"TraesPARA_EIv1.0_0579130","Ambiguous"
"TraesPARA_EIv1.0_0579230","Ambiguous"
"TraesPARA_EIv1.0_0579290","Ambiguous"
"TraesPARA_EIv1.0_0579380","Conserved"
"TraesPARA_EIv1.0_0579700","Conserved"
"TraesPARA_EIv1.0_0579720","Conserved"
"TraesPARA_EIv1.0_0579760","Cis only"
"TraesPARA_EIv1.0_0579770","Ambiguous"
"TraesPARA_EIv1.0_0579880","Conserved"
"TraesPARA_EIv1.0_0580970","Conserved"
"TraesPARA_EIv1.0_0581830","Ambiguous"
"TraesPARA_EIv1.0_0582020","Conserved"
"TraesPARA_EIv1.0_0582040","Trans only"
"TraesPARA_EIv1.0_0582410","Ambiguous"
"TraesPARA_EIv1.0_0582480","Conserved"
"TraesPARA_EIv1.0_0582630","Ambiguous"
"TraesPARA_EIv1.0_0582640","Ambiguous"
"TraesPARA_EIv1.0_0582650","Conserved"
"TraesPARA_EIv1.0_0582800","Conserved"
"TraesPARA_EIv1.0_0583080","Conserved"
"TraesPARA_EIv1.0_0583130","Conserved"
"TraesPARA_EIv1.0_0583170","Ambiguous"
"TraesPARA_EIv1.0_0583180","Ambiguous"
"TraesPARA_EIv1.0_0583320","Ambiguous"
"TraesPARA_EIv1.0_0583410","Conserved"
"TraesPARA_EIv1.0_0583570","Conserved"
"TraesPARA_EIv1.0_0584170","Trans only"
"TraesPARA_EIv1.0_0584290","Ambiguous"
"TraesPARA_EIv1.0_0584450","Ambiguous"
"TraesPARA_EIv1.0_0584530","Conserved"
"TraesPARA_EIv1.0_0584650","Conserved"
"TraesPARA_EIv1.0_0584750","Conserved"
"TraesPARA_EIv1.0_0584950","Ambiguous"
"TraesPARA_EIv1.0_0585020","Conserved"
"TraesPARA_EIv1.0_0585060","Ambiguous"
"TraesPARA_EIv1.0_0585290","Conserved"
"TraesPARA_EIv1.0_0585590","Trans only"
"TraesPARA_EIv1.0_0585960","Conserved"
"TraesPARA_EIv1.0_0585980","Ambiguous"
"TraesPARA_EIv1.0_0586370","Ambiguous"
"TraesPARA_EIv1.0_0586380","Ambiguous"
"TraesPARA_EIv1.0_0586430","Conserved"
"TraesPARA_EIv1.0_0586740","Conserved"
"TraesPARA_EIv1.0_0587090","Conserved"
"TraesPARA_EIv1.0_0587370","Ambiguous"
"TraesPARA_EIv1.0_0587470","Ambiguous"
"TraesPARA_EIv1.0_0587510","Ambiguous"
"TraesPARA_EIv1.0_0587580","Conserved"
"TraesPARA_EIv1.0_0589260","Ambiguous"
"TraesPARA_EIv1.0_0590100","Conserved"
"TraesPARA_EIv1.0_0590220","Conserved"
"TraesPARA_EIv1.0_0590580","Ambiguous"
"TraesPARA_EIv1.0_0590660","Ambiguous"
"TraesPARA_EIv1.0_0590780","Cis only"
"TraesPARA_EIv1.0_0591220","Ambiguous"
"TraesPARA_EIv1.0_0591310","Ambiguous"
"TraesPARA_EIv1.0_0591380","Conserved"
"TraesPARA_EIv1.0_0591400","Conserved"
"TraesPARA_EIv1.0_0591470","Ambiguous"
"TraesPARA_EIv1.0_0591570","Ambiguous"
"TraesPARA_EIv1.0_0594570","Ambiguous"
"TraesPARA_EIv1.0_0600700","Trans only"
"TraesPARA_EIv1.0_0601860","Conserved"
"TraesPARA_EIv1.0_0602120","Conserved"
"TraesPARA_EIv1.0_0602780","Trans only"
"TraesPARA_EIv1.0_0603730","Conserved"
"TraesPARA_EIv1.0_0603750","Conserved"
"TraesPARA_EIv1.0_0604350","Conserved"
"TraesPARA_EIv1.0_0604390","Conserved"
"TraesPARA_EIv1.0_0609360","Ambiguous"
"TraesPARA_EIv1.0_0609800","Trans only"
"TraesPARA_EIv1.0_0610940","Conserved"
"TraesPARA_EIv1.0_0612820","Conserved"
"TraesPARA_EIv1.0_0613560","Ambiguous"
"TraesPARA_EIv1.0_0613780","Ambiguous"
"TraesPARA_EIv1.0_0616020","Ambiguous"
"TraesPARA_EIv1.0_0622700","Conserved"
"TraesPARA_EIv1.0_0624150","Conserved"
"TraesPARA_EIv1.0_0624160","Conserved"
"TraesPARA_EIv1.0_0624170","Conserved"
"TraesPARA_EIv1.0_0625570","Conserved"
"TraesPARA_EIv1.0_0625980","Conserved"
"TraesPARA_EIv1.0_0629580","Compensatory"
"TraesPARA_EIv1.0_0629710","Ambiguous"
"TraesPARA_EIv1.0_0629730","Ambiguous"
"TraesPARA_EIv1.0_0629740","Conserved"
"TraesPARA_EIv1.0_0631120","Ambiguous"
"TraesPARA_EIv1.0_0631140","Ambiguous"
"TraesPARA_EIv1.0_0631150","Conserved"
"TraesPARA_EIv1.0_0631220","Conserved"
"TraesPARA_EIv1.0_0631250","Conserved"
"TraesPARA_EIv1.0_0631280","Conserved"
"TraesPARA_EIv1.0_0632310","Ambiguous"
"TraesPARA_EIv1.0_0632320","Conserved"
"TraesPARA_EIv1.0_0632570","Conserved"
"TraesPARA_EIv1.0_0632590","Ambiguous"
"TraesPARA_EIv1.0_0632600","Ambiguous"
"TraesPARA_EIv1.0_0632760","Ambiguous"
"TraesPARA_EIv1.0_0632770","Compensatory"
"TraesPARA_EIv1.0_0632960","Conserved"
"TraesPARA_EIv1.0_0633720","Conserved"
"TraesPARA_EIv1.0_0637120","Conserved"
"TraesPARA_EIv1.0_0638000","Conserved"
"TraesPARA_EIv1.0_0639110","Ambiguous"
"TraesPARA_EIv1.0_0639170","Trans only"
"TraesPARA_EIv1.0_0639190","Ambiguous"
"TraesPARA_EIv1.0_0639440","Ambiguous"
"TraesPARA_EIv1.0_0639450","Conserved"
"TraesPARA_EIv1.0_0639500","Conserved"
"TraesPARA_EIv1.0_0639510","Conserved"
"TraesPARA_EIv1.0_0639520","Conserved"
"TraesPARA_EIv1.0_0639530","Conserved"
"TraesPARA_EIv1.0_0640210","Conserved"
"TraesPARA_EIv1.0_0640700","Ambiguous"
"TraesPARA_EIv1.0_0642050","Conserved"
"TraesPARA_EIv1.0_0646280","Ambiguous"
"TraesPARA_EIv1.0_0648580","Conserved"
"TraesPARA_EIv1.0_0649450","Ambiguous"
"TraesPARA_EIv1.0_0649630","Conserved"
"TraesPARA_EIv1.0_0651280","Ambiguous"
"TraesPARA_EIv1.0_0651290","Ambiguous"
"TraesPARA_EIv1.0_0651470","Conserved"
"TraesPARA_EIv1.0_0651500","Ambiguous"
"TraesPARA_EIv1.0_0651700","Conserved"
"TraesPARA_EIv1.0_0652290","Ambiguous"
"TraesPARA_EIv1.0_0652300","Conserved"
"TraesPARA_EIv1.0_0652360","Trans only"
"TraesPARA_EIv1.0_0652410","Cis + trans"
"TraesPARA_EIv1.0_0652730","Ambiguous"
"TraesPARA_EIv1.0_0653460","Trans only"
"TraesPARA_EIv1.0_0653520","Ambiguous"
"TraesPARA_EIv1.0_0653530","Ambiguous"
"TraesPARA_EIv1.0_0653750","Cis only"
"TraesPARA_EIv1.0_0653760","Ambiguous"
"TraesPARA_EIv1.0_0654130","Ambiguous"
"TraesPARA_EIv1.0_0654330","Conserved"
"TraesPARA_EIv1.0_0654350","Conserved"
"TraesPARA_EIv1.0_0654540","Ambiguous"
"TraesPARA_EIv1.0_0654810","Ambiguous"
"TraesPARA_EIv1.0_0654900","Ambiguous"
"TraesPARA_EIv1.0_0654930","Trans only"
"TraesPARA_EIv1.0_0654970","Trans only"
"TraesPARA_EIv1.0_0655050","Conserved"
"TraesPARA_EIv1.0_0655130","Ambiguous"
"TraesPARA_EIv1.0_0655190","Ambiguous"
"TraesPARA_EIv1.0_0655340","Conserved"
"TraesPARA_EIv1.0_0655520","Ambiguous"
"TraesPARA_EIv1.0_0655620","Conserved"
"TraesPARA_EIv1.0_0655640","Conserved"
"TraesPARA_EIv1.0_0656100","Ambiguous"
"TraesPARA_EIv1.0_0656490","Conserved"
"TraesPARA_EIv1.0_0656500","Ambiguous"
"TraesPARA_EIv1.0_0656510","Ambiguous"
"TraesPARA_EIv1.0_0656690","Ambiguous"
"TraesPARA_EIv1.0_0656720","Ambiguous"
"TraesPARA_EIv1.0_0657040","Ambiguous"
"TraesPARA_EIv1.0_0657060","Ambiguous"
"TraesPARA_EIv1.0_0657080","Conserved"
"TraesPARA_EIv1.0_0657180","Ambiguous"
"TraesPARA_EIv1.0_0658130","Ambiguous"
"TraesPARA_EIv1.0_0658890","Ambiguous"
"TraesPARA_EIv1.0_0660080","Conserved"
"TraesPARA_EIv1.0_0663090","Ambiguous"
"TraesPARA_EIv1.0_0663510","Ambiguous"
"TraesPARA_EIv1.0_0664860","Ambiguous"
"TraesPARA_EIv1.0_0665880","Conserved"
"TraesPARA_EIv1.0_0667390","Conserved"
"TraesPARA_EIv1.0_0671450","Ambiguous"
"TraesPARA_EIv1.0_0673820","Conserved"
"TraesPARA_EIv1.0_0676350","Ambiguous"
"TraesPARA_EIv1.0_0678510","Conserved"
"TraesPARA_EIv1.0_0680500","Conserved"
"TraesPARA_EIv1.0_0687140","Ambiguous"
"TraesPARA_EIv1.0_0688620","Ambiguous"
"TraesPARA_EIv1.0_0688980","Ambiguous"
"TraesPARA_EIv1.0_0691000","Conserved"
"TraesPARA_EIv1.0_0691610","Conserved"
"TraesPARA_EIv1.0_0691830","Ambiguous"
"TraesPARA_EIv1.0_0698200","Conserved"
"TraesPARA_EIv1.0_0698500","Conserved"
"TraesPARA_EIv1.0_0701120","Conserved"
"TraesPARA_EIv1.0_0704590","Conserved"
"TraesPARA_EIv1.0_0710840","Ambiguous"
"TraesPARA_EIv1.0_0712430","Conserved"
"TraesPARA_EIv1.0_0712450","Ambiguous"
"TraesPARA_EIv1.0_0715530","Ambiguous"
"TraesPARA_EIv1.0_0716240","Ambiguous"
"TraesPARA_EIv1.0_0716540","Ambiguous"
"TraesPARA_EIv1.0_0717600","Ambiguous"
"TraesPARA_EIv1.0_0722420","Ambiguous"
"TraesPARA_EIv1.0_0724330","Ambiguous"
"TraesPARA_EIv1.0_0724590","Conserved"
"TraesPARA_EIv1.0_0725030","Conserved"
"TraesPARA_EIv1.0_0725850","Ambiguous"
"TraesPARA_EIv1.0_0726410","Conserved"
"TraesPARA_EIv1.0_0730670","Ambiguous"
"TraesPARA_EIv1.0_0733800","Conserved"
"TraesPARA_EIv1.0_0735260","Conserved"
"TraesPARA_EIv1.0_0737140","Ambiguous"
"TraesPARA_EIv1.0_0737310","Trans only"
"TraesPARA_EIv1.0_0737370","Cis + trans"
"TraesPARA_EIv1.0_0737390","Conserved"
"TraesPARA_EIv1.0_0737760","Trans only"
"TraesPARA_EIv1.0_0737850","Trans only"
"TraesPARA_EIv1.0_0738030","Trans only"
"TraesPARA_EIv1.0_0738040","Trans only"
"TraesPARA_EIv1.0_0738090","Cis + trans"
"TraesPARA_EIv1.0_0738240","Trans only"
"TraesPARA_EIv1.0_0739060","Conserved"
"TraesPARA_EIv1.0_0739190","Ambiguous"
"TraesPARA_EIv1.0_0740180","Trans only"
"TraesPARA_EIv1.0_0740190","Trans only"
"TraesPARA_EIv1.0_0740750","Trans only"
"TraesPARA_EIv1.0_0740850","Trans only"
"TraesPARA_EIv1.0_0741000","Trans only"
"TraesPARA_EIv1.0_0741040","Trans only"
"TraesPARA_EIv1.0_0741310","Conserved"
"TraesPARA_EIv1.0_0742170","Ambiguous"
