"gene","category"
"TraesCS5B03G0462300","Conserved"
"TraesCS5B03G0463700","Conserved"
"TraesCS5B03G0463900","Conserved"
"TraesCS5B03G0464500","Ambiguous"
"TraesCS5B03G0464600","Ambiguous"
"TraesCS5B03G0464900","Ambiguous"
"TraesCS5B03G0466300","Conserved"
"TraesCS5B03G0468100","Conserved"
"TraesCS5B03G0468200","Ambiguous"
"TraesCS5B03G0468800","Conserved"
"TraesCS5B03G0470200","Conserved"
"TraesCS5B03G0471300","Conserved"
"TraesCS5B03G0472900","Conserved"
"TraesCS5B03G0474200","Conserved"
"TraesCS5B03G0477600","Trans only"
"TraesCS5B03G0489300","Conserved"
"TraesCS5B03G0074100","Conserved"
"TraesCS5B03G0493800","Ambiguous"
"TraesCS5B03G0074700","Conserved"
"TraesCS5B03G0075000","Ambiguous"
"TraesCS5B03G0075200","Conserved"
"TraesCS5B03G0521000","Conserved"
"TraesCS5B03G0081500","Conserved"
"TraesCS5B03G0095200","Ambiguous"
"TraesCS5B03G0095800","Conserved"
"TraesCS5B03G0098300","Conserved"
"TraesCS5B03G0100900","Ambiguous"
"TraesCS5B03G0105700","Ambiguous"
"TraesCS5B03G0119400","Conserved"
"TraesCS5B03G0129600","Cis + trans"
"TraesCS5B03G0131100","Conserved"
"TraesCS5B03G0137600","Conserved"
"TraesCS5B03G0137900","Ambiguous"
"TraesCS5B03G0144100","Ambiguous"
"TraesCS5B03G0144300","Conserved"
"TraesCS5B03G0145000","Conserved"
"TraesCS5B03G0146200","Ambiguous"
"TraesCS5B03G0147600","Trans only"
"TraesCS5B03G0149300","Trans only"
"TraesCS5B03G0150800","Trans only"
"TraesCS5B03G0153400","Conserved"
"TraesCS5B03G0154000","Ambiguous"
"TraesCS5B03G0154600","Cis + trans"
"TraesCS5B03G0155100","Conserved"
"TraesCS5B03G0155300","Conserved"
"TraesCS5B03G0159700","Compensatory"
"TraesCS5B03G0160200","Ambiguous"
"TraesCS5B03G0161300","Conserved"
"TraesCS5B03G0163100","Ambiguous"
"TraesCS5B03G0163500","Conserved"
"TraesCS5B03G0167100","Ambiguous"
"TraesCS5B03G0169400","Conserved"
"TraesCS5B03G0173000","Ambiguous"
"TraesCS5B03G0175500","Ambiguous"
"TraesCS5B03G0175700","Ambiguous"
"TraesCS5B03G0176500","Conserved"
"TraesCS5B03G0176900","Conserved"
"TraesCS5B03G0177400","Ambiguous"
"TraesCS5B03G0188000","Conserved"
"TraesCS5B03G0188900","Ambiguous"
"TraesCS5B03G0195000","Ambiguous"
"TraesCS5B03G0704500","Conserved"
"TraesCS5B03G0707800","Ambiguous"
"TraesCS5B03G0708300","Conserved"
"TraesCS5B03G0708400","Ambiguous"
"TraesCS5B03G0708800","Conserved"
"TraesCS5B03G0710400","Ambiguous"
"TraesCS5B03G0710600","Trans only"
"TraesCS5B03G0710800","Ambiguous"
"TraesCS5B03G0711500","Ambiguous"
"TraesCS5B03G0713000","Trans only"
"TraesCS5B03G0718800","Ambiguous"
"TraesCS5B03G0721300","Ambiguous"
"TraesCS5B03G0722700","Ambiguous"
"TraesCS5B03G0722800","Conserved"
"TraesCS5B03G0723200","Ambiguous"
"TraesCS5B03G0725200","Ambiguous"
"TraesCS5B03G0725700","Conserved"
"TraesCS5B03G0726300","Conserved"
"TraesCS5B03G0726500","Conserved"
"TraesCS5B03G0737700","Ambiguous"
"TraesCS5B03G0537500","Conserved"
"TraesCS5B03G0741700","Conserved"
"TraesCS5B03G0742400","Conserved"
"TraesCS5B03G0745100","Conserved"
"TraesCS5B03G0750000","Conserved"
"TraesCS5B03G0750400","Conserved"
"TraesCS5B03G0750900","Compensatory"
"TraesCS5B03G0751000","Conserved"
"TraesCS5B03G0751500","Ambiguous"
"TraesCS5B03G0753200","Conserved"
"TraesCS5B03G0753800","Conserved"
"TraesCS5B03G0754000","Conserved"
"TraesCS5B03G0759500","Conserved"
"TraesCS5B03G0764800","Conserved"
"TraesCS5B03G0765100","Conserved"
"TraesCS5B03G0772600","Conserved"
"TraesCS5B03G0773300","Conserved"
"TraesCS5B03G0774900","Conserved"
"TraesCS5B03G0775100","Conserved"
"TraesCS5B03G0775200","Ambiguous"
"TraesCS5B03G0776000","Ambiguous"
"TraesCS5B03G0782600","Ambiguous"
"TraesCS5B03G0783000","Conserved"
"TraesCS5B03G0788300","Conserved"
"TraesCS5B03G0524300","Conserved"
"TraesCS5B03G0794700","Ambiguous"
"TraesCS5B03G0539100","Conserved"
"TraesCS5B03G0540200","Ambiguous"
"TraesCS5B03G0804000","Ambiguous"
"TraesCS5B03G0541200","Conserved"
"TraesCS5B03G0817700","Conserved"
"TraesCS5B03G0818900","Ambiguous"
"TraesCS5B03G0820400","Conserved"
"TraesCS5B03G0822600","Conserved"
"TraesCS5B03G0823900","Cis + trans"
"TraesCS5B03G0824000","Ambiguous"
"TraesCS5B03G0825400","Ambiguous"
"TraesCS5B03G0827800","Conserved"
"TraesCS5B03G0829400","Ambiguous"
"TraesCS5B03G0829500","Ambiguous"
"TraesCS5B03G0831900","Conserved"
"TraesCS5B03G0832300","Ambiguous"
"TraesCS5B03G0832800","Ambiguous"
"TraesCS5B03G0833900","Cis only"
"TraesCS5B03G0835100","Ambiguous"
"TraesCS5B03G0837400","Ambiguous"
"TraesCS5B03G0838300","Ambiguous"
"TraesCS5B03G0838800","Conserved"
"TraesCS5B03G0839200","Conserved"
"TraesCS5B03G0840000","Conserved"
"TraesCS5B03G0841100","Ambiguous"
"TraesCS5B03G0855700","Ambiguous"
"TraesCS5B03G0858100","Conserved"
"TraesCS5B03G0872200","Ambiguous"
"TraesCS5B03G0873600","Cis + trans"
"TraesCS5B03G0873700","Cis + trans"
"TraesCS5B03G0875800","Trans only"
"TraesCS5B03G0877500","Ambiguous"
"TraesCS5B03G0878300","Ambiguous"
"TraesCS5B03G0878900","Cis + trans"
"TraesCS5B03G0879600","Cis + trans"
"TraesCS5B03G0884400","Ambiguous"
"TraesCS5B03G0892400","Compensatory"
"TraesCS5B03G0893500","Ambiguous"
"TraesCS5B03G0893700","Cis only"
"TraesCS5B03G0893800","Ambiguous"
"TraesCS5B03G0894300","Trans only"
"TraesCS5B03G0895900","Trans only"
"TraesCS5B03G0896100","Ambiguous"
"TraesCS5B03G0896400","Cis + trans"
"TraesCS5B03G0901400","Conserved"
"TraesCS5B03G0902900","Cis + trans"
"TraesCS5B03G0903500","Conserved"
"TraesCS5B03G0903700","Conserved"
"TraesCS5B03G0904100","Ambiguous"
"TraesCS5B03G0904200","Trans only"
"TraesCS5B03G0904300","Cis + trans"
"TraesCS5B03G0904400","Ambiguous"
"TraesCS5B03G0522000","Conserved"
"TraesCS5B03G0908700","Ambiguous"
"TraesCS5B03G0909300","Conserved"
"TraesCS5B03G0909400","Conserved"
"TraesCS5B03G0913400","Conserved"
"TraesCS5B03G0918300","Conserved"
"TraesCS5B03G0919000","Ambiguous"
"TraesCS5B03G0923200","Cis + trans"
"TraesCS5B03G0548200","Conserved"
"TraesCS5B03G0930000","Conserved"
"TraesCS5B03G0936800","Ambiguous"
"TraesCS5B03G0936900","Ambiguous"
"TraesCS5B03G0937500","Conserved"
"TraesCS5B03G0938500","Ambiguous"
"TraesCS5B03G0938600","Conserved"
"TraesCS5B03G0938800","Ambiguous"
"TraesCS5B03G0940500","Conserved"
"TraesCS5B03G0941500","Conserved"
"TraesCS5B03G0951400","Ambiguous"
"TraesCS5B03G0952000","Conserved"
"TraesCS5B03G0952700","Conserved"
"TraesCS5B03G0952900","Ambiguous"
"TraesCS5B03G0953300","Conserved"
"TraesCS5B03G0953400","Ambiguous"
"TraesCS5B03G0956000","Conserved"
"TraesCS5B03G0956600","Conserved"
"TraesCS5B03G0957200","Conserved"
"TraesCS5B03G0959100","Trans only"
"TraesCS5B03G0962700","Conserved"
"TraesCS5B03G0964600","Ambiguous"
"TraesCS5B03G0966000","Conserved"
"TraesCS5B03G0966100","Conserved"
"TraesCS5B03G0967700","Conserved"
"TraesCS5B03G0968000","Conserved"
"TraesCS5B03G0968300","Conserved"
"TraesCS5B03G0969300","Ambiguous"
"TraesCS5B03G0969400","Conserved"
"TraesCS5B03G0973000","Conserved"
"TraesCS5B03G0973100","Conserved"
"TraesCS5B03G0975500","Conserved"
"TraesCS5B03G0976300","Conserved"
"TraesCS5B03G0976400","Compensatory"
"TraesCS5B03G0976500","Ambiguous"
"TraesCS5B03G0976800","Conserved"
"TraesCS5B03G0977000","Conserved"
"TraesCS5B03G0977100","Ambiguous"
"TraesCS5B03G0978400","Ambiguous"
"TraesCS5B03G0978600","Conserved"
"TraesCS5B03G0978900","Conserved"
"TraesCS5B03G0979500","Ambiguous"
"TraesCS5B03G0981400","Conserved"
"TraesCS5B03G0985300","Ambiguous"
"TraesCS5B03G0994900","Conserved"
"TraesCS5B03G1011200","Trans only"
"TraesCS5B03G1015500","Conserved"
"TraesCS5B03G1015700","Ambiguous"
"TraesCS5B03G1016200","Trans only"
"TraesCS5B03G1017200","Ambiguous"
"TraesCS5B03G1017600","Ambiguous"
"TraesCS5B03G1021600","Ambiguous"
"TraesCS5B03G1021700","Conserved"
"TraesCS5B03G1022200","Ambiguous"
"TraesCS5B03G1026600","Trans only"
"TraesCS5B03G1027300","Cis only"
"TraesCS5B03G1027800","Conserved"
"TraesCS5B03G0522300","Ambiguous"
"TraesCS5B03G1028600","Conserved"
"TraesCS5B03G1031900","Conserved"
"TraesCS5B03G1032300","Ambiguous"
"TraesCS5B03G1036000","Ambiguous"
"TraesCS5B03G1036300","Ambiguous"
"TraesCS5B03G1037400","Trans only"
"TraesCS5B03G0526300","Cis + trans"
"TraesCS5B03G1039800","Conserved"
"TraesCS5B03G0555700","Ambiguous"
"TraesCS5B03G0555800","Ambiguous"
"TraesCS5B03G1058500","Ambiguous"
"TraesCS5B03G1059200","Cis only"
"TraesCS5B03G0557300","Ambiguous"
"TraesCS5B03G1059900","Ambiguous"
"TraesCS5B03G1060000","Ambiguous"
"TraesCS5B03G1060700","Conserved"
"TraesCS5B03G1061200","Conserved"
"TraesCS5B03G1061300","Conserved"
"TraesCS5B03G1061400","Conserved"
"TraesCS5B03G1066200","Conserved"
"TraesCS5B03G0557400","Conserved"
"TraesCS5B03G0557600","Ambiguous"
"TraesCS5B03G1076000","Conserved"
"TraesCS5B03G1079200","Ambiguous"
"TraesCS5B03G1083200","Conserved"
"TraesCS5B03G1083400","Conserved"
"TraesCS5B03G1083600","Ambiguous"
"TraesCS5B03G0557800","Conserved"
"TraesCS5B03G1086600","Ambiguous"
"TraesCS5B03G1091000","Ambiguous"
"TraesCS5B03G1094500","Conserved"
"TraesCS5B03G1094600","Conserved"
"TraesCS5B03G1094700","Ambiguous"
"TraesCS5B03G1095100","Conserved"
"TraesCS5B03G1095400","Conserved"
"TraesCS5B03G1096300","Conserved"
"TraesCS5B03G1099800","Conserved"
"TraesCS5B03G1099900","Ambiguous"
"TraesCS5B03G1102200","Ambiguous"
"TraesCS5B03G1102300","Ambiguous"
"TraesCS5B03G1102900","Ambiguous"
"TraesCS5B03G0558500","Ambiguous"
"TraesCS5B03G1111600","Cis + trans"
"TraesCS5B03G0558600","Conserved"
"TraesCS5B03G1121200","Ambiguous"
"TraesCS5B03G1126500","Ambiguous"
"TraesCS5B03G1127800","Conserved"
"TraesCS5B03G0559300","Conserved"
"TraesCS5B03G0559900","Conserved"
"TraesCS5B03G1135100","Ambiguous"
"TraesCS5B03G1135900","Conserved"
"TraesCS5B03G1137400","Conserved"
"TraesCS5B03G1137700","Ambiguous"
"TraesCS5B03G0526700","Ambiguous"
"TraesCS5B03G1138200","Conserved"
"TraesCS5B03G1139900","Conserved"
"TraesCS5B03G1140200","Conserved"
"TraesCS5B03G1140300","Ambiguous"
"TraesCS5B03G1140700","Ambiguous"
"TraesCS5B03G1141800","Ambiguous"
"TraesCS5B03G1147000","Conserved"
"TraesCS5B03G1147500","Ambiguous"
"TraesCS5B03G1148100","Conserved"
"TraesCS5B03G1149100","Conserved"
"TraesCS5B03G1149900","Ambiguous"
"TraesCS5B03G1150200","Compensatory"
"TraesCS5B03G1150400","Conserved"
"TraesCS5B03G1151300","Cis only"
"TraesCS5B03G1153500","Ambiguous"
"TraesCS5B03G1167600","Conserved"
"TraesCS5B03G1170400","Conserved"
"TraesCS5B03G1170700","Conserved"
"TraesCS5B03G1172400","Conserved"
"TraesCS5B03G1172800","Ambiguous"
"TraesCS5B03G1173200","Ambiguous"
"TraesCS5B03G1173800","Ambiguous"
"TraesCS5B03G1173900","Conserved"
"TraesCS5B03G1174100","Conserved"
"TraesCS5B03G1175000","Cis + trans"
"TraesCS5B03G1188000","Ambiguous"
"TraesCS5B03G1195500","Ambiguous"
"TraesCS5B03G1199500","Conserved"
"TraesCS5B03G1201600","Ambiguous"
"TraesCS5B03G1202300","Conserved"
"TraesCS5B03G1202400","Conserved"
"TraesCS5B03G1204200","Ambiguous"
"TraesCS5B03G1204900","Conserved"
"TraesCS5B03G1205000","Ambiguous"
"TraesCS5B03G1205400","Trans only"
"TraesCS5B03G1206400","Compensatory"
"TraesCS5B03G1207600","Ambiguous"
"TraesCS5B03G1208400","Conserved"
"TraesCS5B03G1209200","Ambiguous"
"TraesCS5B03G1211100","Conserved"
"TraesCS5B03G1211600","Conserved"
"TraesCS5B03G1213200","Ambiguous"
"TraesCS5B03G1214700","Trans only"
"TraesCS5B03G1215400","Ambiguous"
"TraesCS5B03G1216000","Conserved"
"TraesCS5B03G1217300","Ambiguous"
"TraesCS5B03G1217600","Conserved"
"TraesCS5B03G1217900","Ambiguous"
"TraesCS5B03G1218100","Conserved"
"TraesCS5B03G1219100","Ambiguous"
"TraesCS5B03G1220000","Cis + trans"
"TraesCS5B03G1221400","Cis + trans"
"TraesCS5B03G1224700","Conserved"
"TraesCS5B03G1225300","Conserved"
"TraesCS5B03G1225400","Conserved"
"TraesCS5B03G1230400","Conserved"
"TraesCS5B03G1230500","Ambiguous"
"TraesCS5B03G0564600","Conserved"
"TraesCS5B03G0565000","Conserved"
"TraesCS5B03G1244600","Ambiguous"
"TraesCS5B03G1246800","Cis only"
"TraesCS5B03G1249100","Ambiguous"
"TraesCS5B03G1249300","Conserved"
"TraesCS5B03G1250900","Conserved"
"TraesCS5B03G1251000","Ambiguous"
"TraesCS5B03G1251500","Conserved"
"TraesCS5B03G1253500","Ambiguous"
"TraesCS5B03G1253600","Conserved"
"TraesCS5B03G1253700","Conserved"
"TraesCS5B03G1253800","Ambiguous"
"TraesCS5B03G1254800","Trans only"
"TraesCS5B03G0527800","Ambiguous"
"TraesCS5B03G1262500","Conserved"
"TraesCS5B03G1264600","Conserved"
"TraesCS5B03G1265100","Conserved"
"TraesCS5B03G1266800","Conserved"
"TraesCS5B03G1267400","Conserved"
"TraesCS5B03G1271300","Conserved"
"TraesCS5B03G1271400","Ambiguous"
"TraesCS5B03G1272700","Ambiguous"
"TraesCS5B03G1275300","Conserved"
"TraesCS5B03G1293200","Conserved"
"TraesCS5B03G1294100","Ambiguous"
"TraesCS5B03G1294200","Ambiguous"
"TraesCS5B03G1294700","Conserved"
"TraesCS5B03G1294900","Conserved"
"TraesCS5B03G1297500","Conserved"
"TraesCS5B03G1298700","Cis only"
"TraesCS5B03G1299200","Cis + trans"
"TraesCS5B03G1299600","Cis + trans"
"TraesCS5B03G1301300","Ambiguous"
"TraesCS5B03G1302100","Conserved"
"TraesCS5B03G1303600","Conserved"
"TraesCS5B03G1303800","Ambiguous"
"TraesCS5B03G1304400","Trans only"
"TraesCS5B03G1306200","Trans only"
"TraesCS5B03G1308800","Ambiguous"
"TraesCS5B03G1309100","Conserved"
"TraesCS5B03G1309200","Conserved"
"TraesCS5B03G1310000","Ambiguous"
"TraesCS5B03G1311500","Trans only"
"TraesCS5B03G1314100","Conserved"
"TraesCS5B03G1314300","Ambiguous"
"TraesCS5B03G1315600","Ambiguous"
"TraesCS5B03G1319200","Conserved"
"TraesCS5B03G1326900","Conserved"
"TraesCS5B03G1328800","Ambiguous"
"TraesCS5B03G1330200","Ambiguous"
"TraesCS5B03G1331100","Conserved"
"TraesCS5B03G1332700","Ambiguous"
"TraesCS5B03G1337700","Conserved"
"TraesCS5B03G1338400","Conserved"
"TraesCS5B03G1347600","Ambiguous"
"TraesCS5B03G1347800","Ambiguous"
"TraesCS5B03G1354300","Ambiguous"
"TraesCS5B03G1356900","Conserved"
"TraesCS5B03G1358000","Ambiguous"
"TraesCS5B03G1358700","Ambiguous"
"TraesCS5B03G1358800","Compensatory"
"TraesCS5B03G1359500","Ambiguous"
"TraesCS5B03G1359600","Ambiguous"
"TraesCS5B03G1360300","Ambiguous"
"TraesCS5B03G1365900","Conserved"
"TraesCS5B03G1375200","Ambiguous"
"TraesCS5B03G1375300","Conserved"
"TraesCS5B03G1375600","Cis only"
"TraesCS5B03G1380100","Ambiguous"
"TraesCS5B03G1380200","Conserved"
"TraesCS5B03G1380400","Ambiguous"
"TraesCS5B03G1380500","Ambiguous"
"TraesCS5B03G1381400","Cis only"
"TraesCS5B03G1381500","Ambiguous"
"TraesCS5B03G1381900","Ambiguous"
"TraesCS5B03G0580700","Conserved"
"TraesCS5B03G0581000","Ambiguous"
"TraesCS5B03G0583200","Ambiguous"
"TraesCS5B03G0586300","Conserved"
"TraesCS5B03G0586400","Conserved"
"TraesCS5B03G0586500","Ambiguous"
"TraesCS5B03G0587800","Conserved"
"TraesCS5B03G0588200","Ambiguous"
"TraesCS5B03G0592100","Ambiguous"
"TraesCS5B03G0592600","Conserved"
"TraesCS5B03G0593100","Conserved"
"TraesCS5B03G0594900","Ambiguous"
"TraesCS5B03G0599000","Conserved"
"TraesCS5B03G0599200","Ambiguous"
"TraesCS5B03G0600700","Ambiguous"
"TraesCS5B03G0600900","Conserved"
"TraesCS5B03G0601900","Conserved"
"TraesCS5B03G0530200","Conserved"
"TraesCS5B03G0607300","Ambiguous"
"TraesCS5B03G0608100","Conserved"
"TraesCS5B03G0608900","Conserved"
"TraesCS5B03G0609200","Conserved"
"TraesCS5B03G0611500","Ambiguous"
"TraesCS5B03G0612000","Ambiguous"
"TraesCS5B03G0613000","Conserved"
"TraesCS5B03G0613100","Conserved"
"TraesCS5B03G0616000","Conserved"
"TraesCS5B03G0616800","Ambiguous"
"TraesCS5B03G0620900","Ambiguous"
"TraesCS5B03G0621000","Ambiguous"
"TraesCS5B03G0625900","Conserved"
"TraesCS5B03G0627800","Ambiguous"
"TraesCS5B03G0631200","Ambiguous"
"TraesCS5B03G0632300","Conserved"
"TraesCS5B03G0633600","Ambiguous"
"TraesCS5B03G0638400","Ambiguous"
"TraesCS5B03G0639400","Conserved"
"TraesCS5B03G0639600","Conserved"
"TraesCS5B03G0646100","Conserved"
"TraesCS5B03G0646900","Conserved"
"TraesCS5B03G0648200","Ambiguous"
"TraesCS5B03G0656000","Conserved"
"TraesCS5B03G0656100","Conserved"
"TraesCS5B03G0534000","Conserved"
"TraesCS5B03G0662600","Conserved"
"TraesCS5B03G0664600","Ambiguous"
"TraesCS5B03G0665700","Compensatory"
"TraesCS5B03G0668000","Conserved"
"TraesCS5B03G0668100","Ambiguous"
"TraesCS5B03G0669400","Conserved"
"TraesCS5D03G0230100","Conserved"
"TraesCS5D03G0234500","Conserved"
"TraesCS5D03G0042500","Conserved"
"TraesCS5D03G0043100","Ambiguous"
"TraesCS5D03G0049400","Ambiguous"
"TraesCS5D03G0282500","Conserved"
"TraesCS5D03G0286200","Conserved"
"TraesCS5D03G0286700","Ambiguous"
"TraesCS5D03G0306400","Conserved"
"TraesCS5D03G0317800","Conserved"
"TraesCS5D03G0332600","Ambiguous"
"TraesCS5D03G0376500","Conserved"
"TraesCS5D03G0387400","Ambiguous"
"TraesCS5D03G0067600","Conserved"
"TraesCS5D03G0409200","Conserved"
"TraesCS5D03G0416000","Ambiguous"
"TraesCS5D03G0416100","Ambiguous"
"TraesCS5D03G0430500","Conserved"
"TraesCS5D03G0077800","Conserved"
"TraesCS5D03G0095100","Ambiguous"
"TraesCS5D03G0113000","Ambiguous"
"TraesCS5D03G0170100","Conserved"
"TraesCS5D03G0028600","Ambiguous"
"TraesCS5D03G0184600","Conserved"
"TraesCS5D03G0451700","Conserved"
"TraesCS5D03G0658000","Conserved"
"TraesCS5D03G0671500","Conserved"
"TraesCS5D03G0699200","Ambiguous"
"TraesCS5D03G0706400","Ambiguous"
"TraesCS5D03G0707400","Ambiguous"
"TraesCS5D03G0726600","Conserved"
"TraesCS5D03G0756500","Ambiguous"
"TraesCS5D03G0772500","Conserved"
"TraesCS5D03G0790600","Conserved"
"TraesCS5D03G0820700","Ambiguous"
"TraesCS5D03G0823700","Conserved"
"TraesCS5D03G0872100","Conserved"
"TraesCS5D03G0881500","Conserved"
"TraesCS5D03G0915800","Ambiguous"
"TraesCS5D03G0921200","Trans only"
"TraesCS5D03G0929900","Conserved"
"TraesCS5D03G0952800","Ambiguous"
"TraesCS5D03G0957800","Conserved"
"TraesCS5D03G0969100","Conserved"
"TraesCS5D03G0995500","Conserved"
"TraesCS5D03G0995700","Conserved"
"TraesCS5D03G0996500","Conserved"
"TraesCS5D03G0996600","Conserved"
"TraesCS5D03G0996900","Ambiguous"
"TraesCS5D03G1000600","Conserved"
"TraesCS5D03G1000700","Ambiguous"
"TraesCS5D03G1000900","Ambiguous"
"TraesCS5D03G1016800","Cis + trans"
"TraesCS5D03G1024200","Conserved"
"TraesCS5D03G1027000","Ambiguous"
"TraesCS5D03G1027300","Conserved"
"TraesCS5D03G1027900","Conserved"
"TraesCS5D03G1028400","Ambiguous"
"TraesCS5D03G1030900","Conserved"
"TraesCS5D03G1058600","Conserved"
"TraesCS5D03G1084100","Conserved"
"TraesCS5D03G1090800","Conserved"
"TraesCS5D03G1091200","Conserved"
"TraesCS5D03G1100600","Conserved"
"TraesCS5D03G1107700","Ambiguous"
"TraesCS5D03G1123700","Ambiguous"
"TraesCS5D03G1128300","Conserved"
"TraesCS5D03G1132000","Compensatory"
"TraesCS5D03G1133500","Ambiguous"
"TraesCS5D03G1133900","Conserved"
"TraesCS5D03G1134100","Conserved"
"TraesCS5D03G1135300","Conserved"
"TraesCS5D03G1139700","Conserved"
"TraesCS5D03G1141400","Conserved"
"TraesCS5D03G1144000","Cis + trans"
"TraesCS5D03G1152700","Ambiguous"
"TraesCS5D03G1165500","Conserved"
"TraesCS5D03G1165600","Conserved"
"TraesCS5D03G1169100","Conserved"
"TraesCS5D03G1169500","Ambiguous"
"TraesCS5D03G1169800","Ambiguous"
"TraesCS5D03G1170300","Ambiguous"
"TraesCS5D03G1170400","Ambiguous"
"TraesCS5D03G1172500","Ambiguous"
"TraesCS5D03G1173300","Conserved"
"TraesCS5D03G1173700","Conserved"
"TraesCS5D03G1174700","Compensatory"
"TraesCS5D03G1179500","Cis only"
"TraesCS5D03G1179800","Ambiguous"
"TraesCS5D03G1183300","Conserved"
"TraesCS5D03G1185800","Conserved"
"TraesCS5D03G1187000","Ambiguous"
"TraesCS5D03G1188600","Ambiguous"
"TraesCS5D03G1188700","Ambiguous"
"TraesCS5D03G1189100","Ambiguous"
"TraesCS5D03G1199300","Conserved"
"TraesCS5D03G1206400","Ambiguous"
"TraesCS5D03G1217900","Conserved"
"TraesCS5D03G1218200","Ambiguous"
"TraesCS5D03G1218800","Ambiguous"
"TraesCS5D03G1219100","Cis + trans"
"TraesCS5D03G1220400","Conserved"
"TraesCS5D03G1224800","Conserved"
"TraesCS5D03G1232400","Conserved"
"TraesCS5D03G1232500","Ambiguous"
"TraesCS5D03G1232700","Ambiguous"
"TraesCS5D03G1232900","Conserved"
"TraesCS5D03G1234200","Conserved"
"TraesCS5D03G1234300","Ambiguous"
"TraesCS5D03G1234500","Trans only"
"TraesCS5D03G1234600","Ambiguous"
"TraesCS5D03G1234700","Ambiguous"
"TraesCS5D03G1236200","Compensatory"
"TraesCS5D03G1236300","Cis only"
"TraesCS5D03G1236500","Ambiguous"
"TraesCS5D03G0536000","Ambiguous"
"TraesCS5D03G0442400","Ambiguous"
"TraesCS5D03G0444100","Ambiguous"
"TraesCS5D03G0546200","Conserved"
"TraesCS5D03G0446300","Ambiguous"
"TraesCS5D03G0562500","Conserved"
"TraesCS5D03G0574100","Conserved"
"TraesCS5D03G0590500","Conserved"
"TraesCS6A03G0311400","Conserved"
"TraesCS6A03G0042300","Ambiguous"
"TraesCS6A03G0042400","Conserved"
"TraesCS6A03G0316600","Conserved"
"TraesCS6A03G0047100","Conserved"
"TraesCS6A03G0048200","Conserved"
"TraesCS6A03G0053100","Ambiguous"
"TraesCS6A03G0053800","Conserved"
"TraesCS6A03G0054700","Cis only"
"TraesCS6A03G0002100","Ambiguous"
"TraesCS6A03G0002200","Conserved"
"TraesCS6A03G0056000","Cis + trans"
"TraesCS6A03G0056800","Conserved"
"TraesCS6A03G0057400","Compensatory"
"TraesCS6A03G0057600","Ambiguous"
"TraesCS6A03G0058400","Ambiguous"
"TraesCS6A03G0003100","Conserved"
"TraesCS6A03G0003300","Conserved"
"TraesCS6A03G0063600","Ambiguous"
"TraesCS6A03G0393300","Conserved"
"TraesCS6A03G0004300","Cis + trans"
"TraesCS6A03G0004500","Conserved"
"TraesCS6A03G0004800","Conserved"
"TraesCS6A03G0004900","Ambiguous"
"TraesCS6A03G0416600","Conserved"
"TraesCS6A03G0075700","Ambiguous"
"TraesCS6A03G0430700","Conserved"
"TraesCS6A03G0441600","Conserved"
"TraesCS6A03G0444800","Conserved"
"TraesCS6A03G0006500","Ambiguous"
"TraesCS6A03G0448700","Ambiguous"
"TraesCS6A03G0092600","Conserved"
"TraesCS6A03G0009100","Trans only"
"TraesCS6A03G0096800","Conserved"
"TraesCS6A03G0100900","Cis + trans"
"TraesCS6A03G0101200","Cis only"
"TraesCS6A03G0102100","Ambiguous"
"TraesCS6A03G0103900","Ambiguous"
"TraesCS6A03G0106000","Cis only"
"TraesCS6A03G0106700","Ambiguous"
"TraesCS6A03G0108700","Ambiguous"
"TraesCS6A03G0108900","Ambiguous"
"TraesCS6A03G0011500","Conserved"
"TraesCS6A03G0011700","Compensatory"
"TraesCS6A03G0011900","Conserved"
"TraesCS6A03G0113100","Conserved"
"TraesCS6A03G0114700","Ambiguous"
"TraesCS6A03G0012600","Trans only"
"TraesCS6A03G0136500","Trans only"
"TraesCS6A03G0137400","Conserved"
"TraesCS6A03G0141300","Ambiguous"
"TraesCS6A03G0015000","Ambiguous"
"TraesCS6A03G0146200","Trans only"
"TraesCS6A03G0148000","Conserved"
"TraesCS6A03G0148600","Compensatory"
"TraesCS6A03G0149000","Trans only"
"TraesCS6A03G0149600","Ambiguous"
"TraesCS6A03G0149800","Ambiguous"
"TraesCS6A03G0151100","Compensatory"
"TraesCS6A03G0151900","Conserved"
"TraesCS6A03G0152600","Conserved"
"TraesCS6A03G0153200","Ambiguous"
"TraesCS6A03G0153300","Conserved"
"TraesCS6A03G0017500","Ambiguous"
